post_id,upload_date,media_type,likes,comments,shares,saves,reach,impressions,caption_length,hashtags_count,followers_gained,traffic_source,engagement_rate,content_category
IG0022999,2025-07-14,Video,178809.0,1250.0,2274.0,3398.0,1326419.0,1756325.0,1026.0,29.0,522.0,Hashtags,10.57,beauty
IG0022387,2025-01-29,Photo,4257.0,9352.0,4680.0,13570.0,1139028.0,1359795.0,1149.0,20.0,491.0,Explore,2.34,beauty
IG0025548,2025-02-02,Carousel,64065.0,7644.0,2646.0,9205.0,1640369.0,2083583.0,1190.0,13.0,812.0,Hashtags,4.01,Lifestyle
IG0010894,2025-05-19,Reel,72604.0,5281.0,398.0,5091.0,1965264.0,2389942.0,1153.0,0.0,625.0,external,3.49,travel
IG0004496,2025-10-25,Video,115762.0,7727.0,4088.0,12078.0,1118255.0,1266781.0,1120.0,23.0,171.0,profile,11.02,Music
IG0008174,2025-08-21,Carousel,195973.0,5953.0,2495.0,11660.0,993721.0,525054.0,246.0,16.0,726.0,Home Feed,8.54,beauty
IG0006656,2025-03-12,Video,181562.0,917.0,1487.0,7454.0,1750226.0,1873138.0,1929.0,26.0,100.0,profile,10.22,Photography
IG0012040,2025-05-19,Carousel,32332.0,5387.0,2745.0,3017.0,759417.0,881325.0,1545.0,15.0,319.0,external,4.93,Photography
IG0002369,2025-10-11,Photo,71252.0,5421.0,4102.0,10595.0,1923478.0,1995637.0,438.0,5.0,974.0,Home Feed,4.58,Fashion
IG0028692,2025-07-02,Carousel,61045.0,2050.0,3875.0,14635.0,1788803.0,1242477.0,1779.0,26.0,649.0,Reels Feed,3.88,Lifestyle
IG0004781,2025-04-17,Video,20556.0,6906.0,355.0,8779.0,152845.0,489847.0,1664.0,10.0,470.0,Reels Feed,7.47,beauty
IG0012324,2024-12-12,Video,141223.0,6801.0,2596.0,5271.0,107386.0,478126.0,727.0,3.0,994.0,Explore,8.54,Technology
IG0024377,2025-07-05,Carousel,8099.0,8101.0,2834.0,12025.0,1417596.0,1819607.0,579.0,0.0,832.0,Explore,1.71,Photography
IG0019335,2024-11-25,Reel,15053.0,8242.0,2426.0,5066.0,1712350.0,2024922.0,59.0,13.0,205.0,external,1.52,fitness
IG0022010,2025-08-30,Video,103743.0,6273.0,4334.0,3767.0,639673.0,875464.0,1043.0,29.0,636.0,profile,13.49,Fashion
IG0023356,2025-01-14,Photo,33997.0,5048.0,2508.5,8609.0,433148.0,558215.0,946.0,15.0,544.0,external,8.25,Comedy
IG0008717,2025-10-05,Carousel,158495.0,6566.0,4718.0,5871.0,29605.0,151996.0,264.0,17.0,121.0,Reels Feed,8.54,Photography
IG0010648,2024-12-20,Carousel,47295.0,9844.0,1912.0,1392.0,1180682.0,1481677.0,2181.0,23.0,150.0,Hashtags,4.08,Music
IG0029593,2025-04-04,Carousel,197165.0,3975.0,1069.0,13517.0,681503.0,1055389.0,405.0,29.0,231.0,external,20.44,Photography
IG0018226,2025-06-03,Photo,44984.0,3995.0,1524.0,9829.0,1541535.0,1789131.0,947.0,6.0,162.0,Hashtags,3.37,travel
IG0005987,2025-05-19,Carousel,26921.0,2763.0,1057.0,5200.0,378976.0,1242477.0,1598.0,21.0,937.0,Home Feed,7.63,travel
IG0016922,2024-11-24,Photo,72466.0,415.0,3317.0,4.0,488926.0,745214.0,1506.0,15.0,203.0,Hashtags,10.23,Music
IG0019191,2025-10-30,Video,142647.0,7566.0,3659.0,12863.0,630539.0,632900.0,1291.0,1.0,623.0,Home Feed,26.34,fitness
IG0005802,2025-05-19,Photo,67743.0,1009.0,2054.0,11365.0,928838.0,1313514.0,668.0,28.0,242.0,Hashtags,6.26,fitness
IG0021981,2025-10-17,Photo,92926.0,9093.0,4389.0,9000.0,993721.0,435445.0,782.0,2.0,691.0,Reels Feed,26.5,travel
IG0007207,2025-07-03,Carousel,120251.0,9839.0,2277.0,8787.0,1821296.0,2035970.0,1580.0,10.0,692.0,profile,8.54,Technology
IG0007344,2025-04-12,Photo,20896.0,7641.0,4312.0,4408.0,1170677.0,1321359.0,987.0,4.0,885.0,Reels Feed,2.82,Lifestyle
IG0012534,2025-01-07,Photo,100675.0,5617.0,179.0,2455.0,529111.0,756416.0,1091.0,17.0,973.0,Hashtags,14.4,Technology
IG0007561,2025-08-31,Carousel,151760.0,2535.0,2954.0,4162.0,344619.0,541568.0,1084.0,14.0,195.0,external,29.8,travel
IG0008097,2025-08-17,Reel,31139.0,6223.0,2435.0,10206.0,744288.0,939494.0,994.0,27.0,263.0,Hashtags,5.32,Technology
IG0027752,2025-10-23,Carousel,7590.0,336.0,1840.0,12999.0,1315567.0,1469850.0,864.0,17.0,492.0,Reels Feed,1.55,travel
IG0000785,2025-07-20,Reel,150202.0,4903.0,1440.0,8907.0,1956772.0,2440751.0,656.0,22.0,853.0,Hashtags,6.78,beauty
IG0012250,2025-07-31,Video,36100.0,99.0,284.0,6357.0,1700013.0,1713565.0,1368.0,24.0,614.0,profile,2.5,Comedy
IG0001410,2025-08-07,Video,101939.0,3171.0,2780.0,4199.0,1578635.0,1697797.0,370.0,27.0,669.0,Explore,6.6,fitness
IG0010730,2025-05-19,Video,1366.0,4185.0,4230.0,5803.0,5227.0,438046.0,488.0,13.0,917.0,Home Feed,3.56,fitness
IG0016539,2025-05-09,Video,196248.0,5569.0,2502.0,7480.0,56885.0,422799.0,1706.0,1.0,130.0,Explore,8.54,Fashion
IG0024191,2025-03-08,Photo,164126.0,6658.0,4156.0,9411.0,1410290.0,1822592.0,1620.0,15.0,750.0,Reels Feed,10.11,Lifestyle
IG0003010,2025-03-04,Video,22360.0,5048.0,2208.0,2798.0,1906898.0,1242477.0,2099.0,12.0,334.0,Home Feed,1.55,Comedy
IG0018071,2025-04-26,Carousel,66608.0,9005.0,2508.5,136.0,1965646.0,2451404.0,1990.0,16.0,23.0,Home Feed,3.2,Comedy
IG0011094,2025-06-08,Carousel,177842.0,968.0,1284.0,12975.0,541410.0,650490.0,439.0,30.0,843.0,profile,29.68,beauty
IG0004015,2025-09-22,Reel,99382.0,5461.0,2508.5,14706.0,376235.0,856398.0,935.0,27.0,82.0,Home Feed,8.13,Technology
IG0007456,2025-02-12,Carousel,137126.0,7693.0,2918.0,7359.0,1786788.0,1990298.0,14.0,14.0,740.0,Home Feed,7.79,Music
IG0012914,2025-06-13,Video,47050.0,4518.0,1384.0,2414.0,1045991.0,1113786.0,1424.0,22.0,277.0,Explore,4.97,Fashion
IG0003864,2025-03-22,Video,71347.0,5411.0,4272.0,14163.0,1686001.0,1969104.0,1310.0,6.0,771.0,Explore,4.83,Fashion
IG0019118,2025-11-16,Photo,186104.0,5048.0,1299.0,14376.0,942238.0,985402.0,877.0,23.0,929.0,external,20.62,Music
IG0001896,2025-02-24,Carousel,153601.0,9666.0,1048.0,12834.0,1776789.0,1992606.0,886.0,12.0,364.0,Hashtags,8.89,Music
IG0005443,2025-01-18,Photo,150662.0,7308.0,2109.0,14504.0,1647743.0,1921116.0,850.0,7.0,340.0,Hashtags,9.09,Music
IG0000570,2025-11-12,Reel,27288.0,1107.0,1584.0,14373.0,588030.0,596028.0,984.0,23.0,487.0,profile,7.44,Food
IG0023094,2025-07-08,Reel,93022.0,3116.0,3861.0,2643.0,1304826.0,1450753.0,1115.0,3.0,984.0,Explore,7.08,Food
IG0022239,2024-12-31,Reel,105005.0,3946.0,4996.0,9632.0,532497.0,658765.0,230.0,17.0,348.0,external,18.76,Technology
IG0001817,2025-07-08,Carousel,50026.0,4702.0,1871.0,2349.0,20741.0,311542.0,2121.0,24.0,564.0,Home Feed,18.92,Music
IG0026642,2025-06-17,Video,126527.0,4271.0,4442.0,3488.0,754858.0,1011516.0,615.0,20.0,621.0,external,13.71,Fashion
IG0024704,2025-05-22,Reel,66813.0,325.0,4163.0,7309.0,1971809.0,2384382.0,1618.0,28.0,917.0,profile,8.54,Fashion
IG0019779,2025-01-29,Video,167454.0,1655.0,2071.0,1892.0,1325049.0,1817004.0,1131.0,15.0,462.0,profile,9.53,Photography
IG0019712,2025-05-26,Reel,44035.0,1649.0,4334.0,11670.0,49494.0,170643.0,2064.0,4.0,680.0,Home Feed,8.54,beauty
IG0006103,2025-01-11,Carousel,142830.0,1695.0,4113.0,5811.0,1837567.0,2279256.0,1160.0,0.0,884.0,profile,6.78,travel
IG0002976,2025-05-19,Photo,185546.0,3534.0,1641.0,5139.0,1172293.0,1239868.0,536.0,20.0,221.0,Explore,15.8,Food
IG0017365,2025-04-21,Reel,94274.0,6555.0,3493.0,9469.0,124156.0,126065.0,2013.0,4.0,384.0,Reels Feed,8.54,travel
IG0010493,2024-12-04,Video,73082.0,2276.0,3997.0,28.0,427407.0,598197.0,266.0,24.0,771.0,Hashtags,13.27,beauty
IG0000191,2025-03-01,Reel,166204.0,4832.0,4236.0,7952.0,902667.0,1103232.0,387.0,15.0,9.0,Hashtags,8.54,fitness
IG0025716,2025-03-11,Reel,123854.0,6044.0,380.0,13823.0,928100.0,1242477.0,1315.0,29.0,921.0,Hashtags,12.55,Photography
IG0021473,2025-06-15,Reel,132372.0,280.0,2942.0,10616.0,1932246.0,2037064.0,1362.0,5.0,999.0,external,7.18,travel
IG0000700,2025-08-03,Carousel,18095.0,5907.0,4772.0,13967.0,1103477.0,1242477.0,461.0,30.0,867.0,Home Feed,3.8,Food
IG0029938,2025-10-17,Reel,69144.0,2303.0,373.0,13769.0,1107172.0,1137232.0,1284.0,7.0,706.0,external,7.53,Comedy
IG0016991,2025-09-26,Photo,62806.0,3883.0,670.0,7480.0,460658.0,640221.0,1533.0,14.0,987.0,profile,12.42,Food
IG0012469,2025-05-24,Carousel,27710.0,7916.0,1950.0,659.0,940737.0,1401939.0,1168.0,17.0,287.0,external,2.73,travel
IG0000302,2025-03-10,Carousel,146158.0,8882.0,2662.0,8772.0,161414.0,413399.0,2004.0,2.0,475.0,Hashtags,8.54,beauty
IG0003421,2025-05-17,Photo,177186.0,3096.0,545.0,1387.0,1959314.0,2403317.0,542.0,29.0,722.0,profile,7.58,Lifestyle
IG0018712,2025-03-05,Reel,140561.0,6845.0,1237.0,780.0,1878526.0,2123972.0,1148.0,2.0,75.0,external,7.04,Fashion
IG0001061,2025-08-08,Video,14191.0,4027.0,3855.0,1085.0,1515571.0,1673141.0,849.0,26.0,97.0,external,1.38,Fashion
IG0014435,2025-04-08,Video,113380.0,9418.0,1178.0,14751.0,993721.0,1832065.0,1968.0,23.0,572.0,external,7.57,travel
IG0010758,2025-01-18,Photo,182992.0,5297.0,4106.0,9004.0,300173.0,694447.0,7.0,14.0,824.0,profile,29.0,Fashion
IG0003445,2025-06-02,Video,128136.0,7436.0,702.0,8265.0,42583.0,456547.0,151.0,28.0,55.0,Home Feed,8.54,Technology
IG0017454,2025-09-10,Video,59379.0,7091.0,4117.0,11169.0,1930782.0,2105738.0,58.0,15.0,95.0,Hashtags,3.88,Technology
IG0010717,2024-11-20,Carousel,192313.0,8198.0,2330.0,100.0,57417.0,346532.0,231.0,24.0,762.0,Reels Feed,8.54,Fashion
IG0018590,2025-04-11,Carousel,99382.0,5048.0,2495.0,2745.0,204520.0,543140.0,1446.0,4.0,348.0,external,8.54,Lifestyle
IG0025820,2025-07-18,Video,28046.0,4339.0,994.0,9806.0,249100.0,481429.0,4.0,11.0,132.0,Hashtags,8.97,beauty
IG0023724,2025-02-14,Carousel,63998.0,9929.0,132.0,14520.0,143462.0,578943.0,1827.0,15.0,329.0,Home Feed,15.3,Technology
IG0008209,2025-08-29,Photo,7695.0,6743.0,914.0,11718.0,1400942.0,1782500.0,1294.0,24.0,940.0,Explore,1.52,Photography
IG0007680,2025-06-27,Carousel,18032.0,2591.0,3692.0,13607.0,1189544.0,1191876.0,1737.0,27.0,773.0,Hashtags,3.18,Photography
IG0011313,2025-08-07,Photo,149229.0,6810.0,758.0,12049.0,1650421.0,2065791.0,1699.0,15.0,229.0,Explore,8.17,Music
IG0004643,2025-01-28,Reel,99382.0,2485.0,3189.0,14989.0,1892003.0,2063678.0,1392.0,6.0,298.0,profile,8.54,Lifestyle
IG0024068,2024-12-06,Carousel,80209.0,4846.0,3091.0,11342.0,993721.0,1002833.0,2126.0,11.0,502.0,Reels Feed,9.92,beauty
IG0012947,2025-08-27,Reel,98932.0,8093.0,1039.0,6119.0,691198.0,1078727.0,1192.0,13.0,391.0,Reels Feed,10.58,beauty
IG0009008,2025-05-10,Carousel,20865.0,3928.0,201.0,11883.0,1512534.0,1585510.0,1753.0,25.0,296.0,Hashtags,2.33,beauty
IG0007997,2025-05-31,Reel,141169.0,4257.0,2482.0,2695.0,1896816.0,2074797.0,338.0,0.0,281.0,Hashtags,7.26,Comedy
IG0027644,2025-08-05,Photo,77311.0,1361.0,4675.0,860.0,639537.0,660942.0,1504.0,27.0,352.0,external,12.74,Music
IG0029125,2025-08-06,Reel,141260.0,8222.0,1219.0,4268.0,607929.0,944756.0,1681.0,20.0,853.0,Explore,16.4,Fashion
IG0005601,2025-02-18,Video,169604.0,9933.0,3053.0,8542.0,1825120.0,2304780.0,1673.0,25.0,679.0,profile,8.29,Music
IG0009152,2025-03-10,Reel,111214.0,2827.0,123.0,13311.0,481991.0,531586.0,2129.0,24.0,973.0,Hashtags,23.98,Lifestyle
IG0007023,2025-02-07,Video,144871.0,6450.0,2508.5,1217.0,1509710.0,1601500.0,81.0,16.0,297.0,profile,9.8,Music
IG0021278,2025-04-15,Photo,65986.0,1104.0,2917.0,13490.0,1496970.0,1515264.0,433.0,7.0,726.0,profile,5.51,Food
IG0015637,2024-11-23,Carousel,197074.0,6922.0,3008.0,2833.0,583705.0,1031483.0,336.0,12.0,723.0,profile,20.34,Comedy
IG0016610,2025-03-17,Photo,193747.0,5047.0,4907.0,4030.0,1570079.0,1813629.0,1195.0,4.0,661.0,Hashtags,11.45,travel
IG0019739,2025-05-29,Reel,75434.0,2643.0,4145.0,12080.0,809124.0,813862.0,996.0,24.0,458.0,Home Feed,11.59,Lifestyle
IG0005896,2025-10-16,Video,88108.0,5036.0,2806.0,7000.0,993721.0,2026672.0,1418.0,3.0,554.0,profile,5.08,travel
IG0010678,2025-10-07,Video,49633.0,5146.0,1985.0,14088.0,57129.0,94797.0,54.0,24.0,192.0,Reels Feed,8.54,Food
IG0008755,2025-06-16,Video,103575.0,244.0,4496.0,4862.0,1453586.0,1839480.0,815.0,29.0,616.0,profile,6.15,Photography
IG0003437,2024-12-04,Reel,185491.0,2678.0,4236.0,6406.0,990267.0,1166986.0,998.0,29.0,848.0,Explore,17.04,Music
IG0014566,2025-07-29,Carousel,151456.0,4019.0,4857.0,13773.0,219569.0,524976.0,47.0,4.0,155.0,Hashtags,8.54,Fashion
IG0014374,2025-09-27,Reel,64432.0,3360.0,3690.0,5286.0,764522.0,1101758.0,1831.0,20.0,666.0,Hashtags,6.97,Music
IG0018078,2025-02-27,Reel,46517.0,458.0,221.0,11023.0,1719170.0,2120629.0,1997.0,23.0,893.0,profile,2.75,Photography
IG0006894,2025-10-16,Reel,12195.0,2286.0,2508.5,7646.0,350683.0,786926.0,754.0,14.0,788.0,Explore,3.01,Lifestyle
IG0017430,2025-01-05,Video,122354.0,8705.0,1351.0,12054.0,1811627.0,1816664.0,1100.0,22.0,800.0,Reels Feed,8.54,Comedy
IG0019831,2025-03-13,Photo,155456.0,5048.0,4438.0,13348.0,436921.0,877659.0,1409.0,16.0,463.0,Reels Feed,19.82,Lifestyle
IG0012758,2025-01-26,Reel,99382.0,7065.0,2369.0,3023.0,1042520.0,1439638.0,1889.0,12.0,37.0,profile,8.11,Technology
IG0008051,2025-08-04,Reel,162979.0,8828.0,4854.0,6963.0,1339810.0,1571785.0,872.0,7.0,784.0,profile,11.68,beauty
IG0009147,2025-08-25,Photo,64546.0,6332.0,3849.0,10476.0,943519.0,1242477.0,759.0,3.0,0.0,Reels Feed,8.49,Fashion
IG0004556,2025-04-15,Video,164391.0,2143.0,1306.0,12300.0,1837040.0,1862361.0,1624.0,11.0,417.0,Reels Feed,9.67,Fashion
IG0027312,2025-04-24,Video,99382.0,262.0,310.0,4380.0,967655.0,1288287.0,130.0,20.0,302.0,Home Feed,9.48,Lifestyle
IG0011297,2025-09-03,Video,95237.0,2885.0,4410.0,12140.0,104910.0,171305.0,294.0,15.0,502.0,external,8.54,travel
IG0004736,2025-10-12,Video,9496.0,7204.0,4305.0,14439.0,282639.0,660552.0,423.0,16.0,417.0,external,5.37,beauty
IG0020881,2025-01-12,Carousel,161559.0,2886.0,4263.0,14594.0,1394324.0,1736749.0,1003.0,29.0,741.0,external,10.55,Comedy
IG0001219,2024-12-21,Reel,14332.0,10.0,3912.0,2314.0,389307.0,801394.0,671.0,10.0,464.0,Hashtags,2.57,Music
IG0013447,2025-08-17,Video,32436.0,53.0,2088.0,346.0,693788.0,1181954.0,765.0,4.0,709.0,profile,2.95,Fashion
IG0022400,2025-01-31,Reel,29371.0,4779.0,2578.0,11467.0,1303461.0,1637879.0,1910.0,15.0,295.0,profile,2.94,beauty
IG0026104,2025-02-16,Photo,91640.0,6666.0,3984.0,6425.0,961344.0,1242477.0,294.0,29.0,200.0,Explore,10.63,Food
IG0003988,2025-07-25,Carousel,33835.0,997.0,4209.0,11296.0,1703832.0,2054990.0,1555.0,10.0,757.0,Home Feed,2.45,Fashion
IG0021296,2025-04-16,Video,66824.0,1971.0,1709.0,8449.0,1283249.0,1598203.0,365.0,6.0,341.0,Hashtags,8.54,Photography
IG0025877,2025-06-23,Reel,33895.0,5048.0,1859.0,12857.0,630493.0,727123.0,946.0,3.0,541.0,Home Feed,7.43,Lifestyle
IG0020878,2025-07-26,Video,140706.0,2993.0,2943.0,10395.0,671198.0,911163.0,1122.0,24.0,824.0,external,17.23,fitness
IG0023329,2024-11-28,Carousel,99382.0,7805.0,576.0,8526.0,1096012.0,1455560.0,130.0,17.0,989.0,profile,11.84,Technology
IG0005700,2025-04-05,Reel,63814.0,5048.0,3960.0,4065.0,348255.0,569786.0,1225.0,1.0,226.0,Hashtags,13.67,fitness
IG0024737,2025-04-29,Reel,149907.0,3698.0,4930.0,1642.0,1727338.0,2028299.0,1404.0,24.0,981.0,external,7.9,travel
IG0028644,2025-06-30,Carousel,105951.0,9724.0,1253.0,5154.0,888687.0,1330627.0,1978.0,14.0,936.0,Hashtags,9.17,Lifestyle
IG0013993,2025-01-02,Video,85710.0,4974.0,3890.0,7214.0,1124113.0,1268301.0,1100.0,19.0,185.0,external,8.03,Comedy
IG0017341,2025-10-17,Carousel,142953.0,1941.0,685.0,3400.0,993721.0,903237.0,536.0,12.0,43.0,Reels Feed,16.49,Fashion
IG0028368,2025-04-21,Reel,71700.0,6262.0,1063.0,1449.0,1691027.0,1991831.0,274.0,23.0,589.0,Home Feed,4.04,beauty
IG0027811,2025-06-23,Carousel,116088.0,1441.0,3686.0,9585.0,1768839.0,1938059.0,1941.0,29.0,928.0,Explore,6.75,Fashion
IG0002870,2025-01-29,Video,31998.0,1933.0,1241.0,11623.0,1675864.0,1995089.0,1039.0,11.0,658.0,Explore,2.35,Comedy
IG0011970,2025-07-27,Video,166706.0,5033.0,485.0,1886.0,1134219.0,1600757.0,1968.0,20.0,113.0,Hashtags,10.88,Food
IG0020818,2025-04-24,Reel,125214.0,3709.0,313.0,2660.0,1467290.0,1480122.0,364.0,4.0,170.0,Hashtags,8.91,Lifestyle
IG0021358,2025-01-31,Photo,18539.0,9033.0,1973.0,5736.0,350402.0,391332.0,1602.0,4.0,561.0,Reels Feed,9.02,fitness
IG0014208,2025-05-01,Photo,19795.0,5522.0,9.0,11724.0,993721.0,1550380.0,1444.0,2.0,700.0,Home Feed,2.39,Photography
IG0002962,2025-11-09,Carousel,195435.0,8049.0,1076.0,2058.0,669628.0,702417.0,1244.0,15.0,573.0,Reels Feed,29.42,fitness
IG0014173,2025-04-12,Reel,99382.0,4112.0,864.0,2988.0,1039236.0,1189208.0,808.0,6.0,404.0,Explore,16.17,Technology
IG0002201,2025-10-29,Carousel,117031.0,2864.0,4826.0,12301.0,1127002.0,1543325.0,2078.0,15.0,655.0,Reels Feed,8.88,Technology
IG0016483,2025-06-01,Carousel,126268.0,442.0,3216.0,162.0,701818.0,1006232.0,389.0,29.0,649.0,Reels Feed,12.93,Fashion
IG0005593,2025-08-19,Video,118126.0,232.0,662.0,14902.0,1926537.0,1985530.0,1010.0,3.0,210.0,Explore,6.74,Photography
IG0002558,2025-06-23,Carousel,190064.0,9582.0,3186.0,848.0,755909.0,914339.0,1840.0,25.0,668.0,Home Feed,22.28,Music
IG0027760,2025-09-20,Photo,30976.0,1502.0,93.0,7322.0,354453.0,795061.0,937.0,15.0,260.0,Reels Feed,5.02,Food
IG0015587,2025-06-28,Reel,68673.0,8641.0,4738.0,4959.0,525754.0,1242477.0,843.0,2.0,767.0,profile,11.9,travel
IG0024830,2025-02-01,Photo,47130.0,4602.0,2742.0,2851.0,1854141.0,1876784.0,1405.0,22.0,967.0,Home Feed,3.05,Technology
IG0028500,2025-11-01,Photo,95680.0,3791.0,3650.0,10152.0,572575.0,825918.0,1496.0,0.0,186.0,external,13.71,Food
IG0020584,2024-12-29,Carousel,66628.0,4885.0,3354.0,168.0,73576.0,438081.0,1957.0,30.0,26.0,Home Feed,17.13,Lifestyle
IG0009638,2025-05-19,Video,56096.0,3185.0,280.0,5080.0,589385.0,1046076.0,477.0,27.0,739.0,Explore,6.18,beauty
IG0005540,2025-06-14,Photo,30971.0,5048.0,2595.0,5679.0,1402866.0,1866161.0,822.0,12.0,148.0,Hashtags,2.51,Fashion
IG0018033,2025-05-19,Reel,143381.0,2823.0,1824.0,13145.0,1034215.0,1093155.0,422.0,14.0,302.0,external,14.74,Food
IG0012875,2025-02-19,Carousel,12993.0,7354.0,573.0,8502.0,377780.0,786257.0,948.0,11.0,79.0,Home Feed,3.74,beauty
IG0029300,2025-05-10,Photo,97999.0,7315.0,4510.0,13806.0,147547.0,267334.0,668.0,21.0,805.0,Reels Feed,8.54,Technology
IG0012184,2025-07-16,Reel,63949.0,5687.0,2978.0,1732.0,1708065.0,2157078.0,1102.0,4.0,25.0,external,3.45,Music
IG0026273,2025-03-27,Video,20658.0,6494.0,4477.0,12637.0,271268.0,406421.0,929.0,19.0,814.0,external,10.89,Music
IG0027768,2024-11-28,Photo,149640.0,7822.0,1447.0,3007.0,544697.0,633151.0,1726.0,8.0,11.0,Hashtags,25.57,Lifestyle
IG0022582,2025-05-25,Carousel,197809.0,6156.0,2532.0,14310.0,1396059.0,1616365.0,1075.0,21.0,308.0,external,13.66,Food
IG0006296,2025-07-31,Video,140504.0,6396.0,4611.0,4359.0,370736.0,771228.0,741.0,26.0,779.0,external,20.21,travel
IG0004500,2025-03-20,Carousel,19049.0,7762.0,814.0,14353.0,724605.0,1114249.0,559.0,19.0,990.0,profile,3.77,Food
IG0001155,2024-11-26,Reel,3369.0,5048.0,3125.0,5471.0,1940557.0,2029550.0,1531.0,26.0,613.0,Hashtags,0.75,Technology
IG0018640,2025-08-03,Carousel,82777.0,4443.0,412.0,5282.0,981129.0,1260468.0,1035.0,28.0,784.0,profile,7.37,fitness
IG0015152,2025-10-24,Carousel,124701.0,777.0,1351.0,13560.0,839161.0,934146.0,1132.0,6.0,502.0,external,15.03,Music
IG0009875,2025-05-19,Photo,181753.0,1595.0,2042.0,5543.0,1627273.0,2048197.0,716.0,21.0,232.0,Home Feed,9.32,fitness
IG0019555,2025-04-23,Reel,106452.0,6129.0,2926.0,5238.0,1698685.0,1242477.0,577.0,27.0,502.0,Explore,6.38,Food
IG0007401,2025-03-19,Carousel,146493.0,4231.0,1843.0,1265.0,314478.0,759005.0,1014.0,16.0,444.0,Reels Feed,20.27,Lifestyle
IG0010249,2025-10-26,Reel,148418.0,5603.0,232.0,11231.0,1816377.0,1989917.0,1157.0,2.0,253.0,external,8.32,Fashion
IG0007159,2025-01-31,Carousel,171576.0,5566.0,3758.0,14608.0,634933.0,1030663.0,1250.0,6.0,692.0,Explore,18.97,Technology
IG0028667,2025-04-09,Photo,55526.0,2005.0,4762.0,5267.0,1267827.0,1744170.0,131.0,4.0,510.0,Hashtags,3.87,fitness
IG0019493,2025-02-14,Carousel,114169.0,8173.0,4208.0,850.0,420877.0,912865.0,814.0,30.0,275.0,Hashtags,13.96,Food
IG0020933,2025-08-16,Reel,27656.0,8364.0,3612.0,11874.0,1110223.0,1241026.0,902.0,21.0,502.0,Hashtags,4.15,Fashion
IG0028300,2025-05-19,Video,66376.0,4278.0,3502.0,151.0,1021806.0,1279833.0,1822.0,25.0,904.0,Home Feed,5.81,Photography
IG0014590,2024-12-10,Photo,99382.0,5402.0,1761.0,1415.0,1298353.0,1633699.0,2056.0,23.0,487.0,Hashtags,2.07,Music
IG0005424,2025-04-09,Carousel,115323.0,8047.0,1583.0,12821.0,100258.0,484715.0,357.0,12.0,81.0,profile,28.42,Fashion
IG0002050,2025-08-28,Reel,85518.0,3000.0,4716.0,9477.0,182138.0,624780.0,1591.0,1.0,906.0,Reels Feed,16.44,beauty
IG0013169,2025-03-26,Reel,65479.0,5218.0,3828.0,2132.0,746977.0,757881.0,380.0,10.0,498.0,Hashtags,10.11,Fashion
IG0011836,2025-06-15,Reel,11016.0,5686.0,4136.0,5269.0,744913.0,862259.0,1768.0,16.0,502.0,profile,3.03,Technology
IG0016372,2025-04-09,Carousel,149056.0,5185.0,198.0,14502.0,635038.0,1017177.0,2177.0,29.0,842.0,Hashtags,16.61,Food
IG0009209,2025-10-07,Reel,182277.0,6262.0,4230.0,9667.0,1803300.0,2270368.0,143.0,25.0,915.0,external,8.92,fitness
IG0025200,2025-03-18,Reel,152666.0,2878.0,1534.0,4436.0,804786.0,1092454.0,1100.0,28.0,22.0,Reels Feed,14.78,Photography
IG0029995,2024-12-18,Video,46046.0,8354.0,3847.0,11095.0,597992.0,820688.0,1254.0,18.0,124.0,Reels Feed,8.45,travel
IG0014076,2024-12-04,Carousel,73132.0,4403.0,406.0,14215.0,1455746.0,1853891.0,1288.0,14.0,747.0,Reels Feed,4.97,Fashion
IG0016647,2025-11-15,Carousel,115355.0,9731.0,276.0,8863.0,1508211.0,1800285.0,1047.0,10.0,938.0,profile,7.46,Photography
IG0027946,2025-02-16,Video,182765.0,650.0,446.0,9951.0,675136.0,709445.0,1707.0,13.0,140.0,Hashtags,27.32,Fashion
IG0020446,2025-06-10,Carousel,174234.0,5048.0,649.0,3245.0,1671397.0,2006623.0,730.0,11.0,510.0,profile,9.23,fitness
IG0021919,2025-05-19,Reel,96697.0,6189.0,4757.0,3578.0,150942.0,239840.0,395.0,18.0,502.0,Hashtags,8.54,Food
IG0014487,2024-12-22,Carousel,69787.0,5849.0,1168.0,8340.0,175409.0,316033.0,341.0,17.0,479.0,Explore,26.94,Food
IG0014258,2025-05-24,Photo,194195.0,559.0,4619.0,9874.0,1611709.0,1785584.0,798.0,15.0,616.0,Explore,11.72,Technology
IG0006617,2025-03-18,Video,115169.0,8658.0,2897.0,7121.0,1172552.0,1518553.0,1655.0,6.0,284.0,Home Feed,8.81,Photography
IG0008121,2025-10-27,Video,170749.0,675.0,1156.0,8413.0,1901922.0,2027077.0,1281.0,29.0,404.0,Home Feed,8.93,Fashion
IG0008156,2025-10-20,Reel,117925.0,5724.0,4400.0,737.0,638507.0,707444.0,1485.0,18.0,791.0,Home Feed,8.54,Technology
IG0001803,2025-01-11,Video,178727.0,3367.0,4022.0,129.0,453564.0,682357.0,1141.0,27.0,252.0,Explore,27.29,Lifestyle
IG0004737,2025-11-17,Video,156589.0,9596.0,1539.0,2817.0,1989258.0,2065492.0,1863.0,7.0,310.0,external,8.26,Comedy
IG0011112,2025-03-18,Reel,68422.0,2664.0,2753.0,13048.0,993721.0,1296056.0,1590.0,5.0,601.0,Home Feed,6.7,Technology
